name2,lon2,lat2
b1072,113.25359,34.63583
b1073,113.76804,36.77198
b1074,114.47658,35.5074
b1075,115.3199,35.61046
b1076,115.49559,34.14425
b1077,114.96075,36.88637
b1078,114.63434,35.56261
b1079,115.5122,34.69062
b1080,115.26664,35.00456
b1081,113.95896,35.53811
b1082,114.33692,34.47929
b1083,114.48233,36.08765
b1084,114.62825,36.82058
b1085,114.85369,35.9502
b1086,114.35705,35.91242
b1087,113.53927,34.14387
b1088,113.62791,36.73504
b1089,113.45833,36.30092
b1090,113.17087,36.43923
b1091,113.76701,36.37
b1092,114.41966,36.55455
b1093,113.79374,36.94106
b1094,113.3404,35.00836
b1095,113.38222,36.1023
b1096,113.99814,34.7729
b1097,113.48552,36.93687
b1098,114.9837,35.66399
b1099,115.16773,34.68973
b1100,113.46085,36.5288
b1101,115.31834,36.22792
b1102,114.10482,34.42463
b1103,115.46658,34.27795
b1104,115.79404,35.47336
b1105,113.74079,34.12414
b1106,114.31147,34.39179
b1107,115.10927,35.98873
b1108,115.38308,34.93392
b1109,115.44723,34.15268
b1110,113.59024,36.22201
b1111,113.63898,34.19792
b1112,113.56481,35.54189
b1113,114.49398,35.36697
b1114,115.4397,35.7094
b1115,113.43751,35.11961
b1116,113.14699,36.99651
b1117,115.63919,34.36308
b1118,114.63559,35.39057
b1119,114.56669,36.61406
b1120,114.20794,34.25604
b1121,113.6766,36.74341
b1122,114.01981,36.24209
b1123,114.38267,34.21486
b1124,115.88992,35.74027
b1125,115.23655,35.26975
b1126,115.92797,36.99916
b1127,113.30888,35.06894
b1128,113.24606,35.67914
b1129,115.166,36.29948
b1130,113.70648,35.4251
b1131,113.76831,36.31492
b1132,113.98829,34.76855
b1133,113.99115,35.71904
b1134,114.34072,35.35046
b1135,113.1522,34.55552
b1136,114.7929,35.12986
b1137,115.14654,34.55782
b1138,114.3033,34.87224
b1139,114.72118,34.78686
b1140,114.46822,35.1757
b1141,115.80859,35.25703
b1142,115.13177,36.39247
b1143,113.81303,35.49175
b1144,113.35546,36.97036
b1145,114.40586,36.41291
b1146,115.11767,36.10665
b1147,115.27389,34.27721
b1148,115.41375,36.26614
b1149,114.34873,35.34284
b1150,113.13398,36.7853
b1151,114.60904,36.42148
b1152,113.67271,35.07715
b1153,113.61989,35.51086
b1154,115.10105,36.88316
b1155,115.98921,36.38645
b1156,115.04432,36.28101
b1157,113.69449,34.91446
b1158,114.48818,36.88674
b1159,115.56036,36.14225
b1160,115.11754,35.37249
b1161,114.74066,35.67961
b1162,115.27844,36.40733
b1163,114.66517,36.43791
b1164,115.39752,34.35967
b1165,115.97695,36.88635
b1166,113.67452,36.68046
b1167,113.22674,34.36989
b1168,114.54604,34.87684
b1169,114.77419,34.14003
b1170,115.03728,35.01392
b1171,114.18535,34.6607
b1172,113.43647,35.41757
b1173,114.12012,34.99379
b1174,115.53509,34.53746
b1175,113.88677,34.83572
b1176,113.53237,36.20854
b1177,115.49358,35.5694
b1178,115.08572,34.90731
b1179,114.16065,35.66708
b1180,114.02708,34.57895
b1181,113.64792,34.74617
b1182,113.43024,34.77375
b1183,115.57894,35.0029
b1184,114.80281,36.26651
b1185,115.95864,34.75011
b1186,115.60069,36.08317
b1187,114.23532,34.68518
b1188,114.59077,34.12103
b1189,113.26907,35.96286
b1190,115.90595,36.45346
b1191,113.87204,34.65381
b1192,114.06799,35.48195
b1193,115.60199,34.56425
b1194,115.55454,34.25632
b1195,114.99158,34.48717
b1196,113.76142,35.36464
b1197,114.81911,35.98766
b1198,113.46522,35.17151
b1199,114.66132,36.83017
b1200,113.91439,36.75315
b1201,113.20095,34.9652
b1202,113.40389,34.87536
b1203,115.22976,36.41511
b1204,115.25857,34.38243
b1205,113.38338,34.15556
b1206,114.62044,35.37419
b1207,113.94686,35.55264
b1208,115.74142,36.45749
b1209,115.00179,34.75037
b1210,113.28109,35.16801
b1211,115.90436,34.30077
b1212,115.89286,36.67729
b1213,114.38112,34.6436
b1214,113.64848,35.8082
b1215,113.35212,35.08387
b1216,114.64671,35.95641
b1217,115.96751,35.82418
b1218,115.38062,36.03807
b1219,113.25411,36.22879
b1220,114.485,35.88247
b1221,113.90263,34.13931
b1222,113.21787,34.19193
b1223,114.70031,36.06539
b1224,115.21725,35.07558
b1225,114.6009,36.52481
b1226,114.24491,34.63027
b1227,113.20808,36.42349
b1228,113.82496,34.51365
b1229,114.4055,34.84804
b1230,113.82525,34.95322
b1231,115.86951,35.25193
b1232,113.91021,35.20561
b1233,113.45209,36.22313
b1234,113.30651,36.47459
b1235,113.65838,36.26079
b1236,113.66224,36.03724
b1237,114.90698,34.77985
b1238,113.88974,34.26116
b1239,113.42708,34.171
b1240,114.04154,36.16261
b1241,115.38216,34.94574
b1242,114.82771,36.64374
b1243,114.94621,35.45837
b1244,114.99407,35.24399
b1245,113.79636,35.12819
b1246,115.8194,34.72744
b1247,115.56351,34.89099
b1248,113.54716,34.19715
b1249,114.09467,34.77276
b1250,114.42683,34.30656
b1251,115.7926,36.37983
b1252,113.84817,34.74644
b1253,113.77376,35.17623
b1254,115.34749,35.13179
b1255,113.43144,36.56696
b1256,115.58529,36.13159
b1257,113.29376,35.02772
b1258,114.02195,34.1119
b1259,114.95959,35.88004
b1260,114.74455,35.30392
b1261,114.20471,36.16578
b1262,114.39442,35.76654
b1263,115.89066,36.49459
b1264,114.79896,36.93198
b1265,115.86878,36.91512
b1266,114.19869,36.53945
b1267,115.27325,36.25991
b1268,115.75278,34.1266
b1269,114.55255,34.37316
b1270,113.64283,34.12965
b1271,113.47108,34.6033
b1272,113.33892,35.11989
b1273,114.14033,36.84972
b1274,115.04073,36.45128
b1275,115.8529,35.06583
b1276,113.55664,35.08653
b1277,115.85543,35.25878
b1278,115.06741,35.44837
b1279,114.83921,34.36414
b1280,115.06192,35.58172
b1281,115.92453,36.74562
b1282,115.46113,36.80979
b1283,114.39228,34.40331
b1284,115.85953,34.13193
b1285,115.78983,36.10834
b1286,115.44023,35.02262
b1287,113.82764,36.90867
b1288,113.73529,35.18799
b1289,115.10998,35.54251
b1290,114.80019,36.50899
b1291,115.72385,36.80427
b1292,114.53443,35.40042
b1293,113.5724,36.89299
b1294,113.4405,34.79171
b1295,114.91065,35.50164
b1296,114.77746,36.75817
b1297,113.93927,35.41873
b1298,114.3277,35.55579
b1299,113.79043,36.93021
b1300,114.30534,35.90041
b1301,115.28169,35.46539
b1302,115.77918,34.55082
b1303,113.67096,35.12011
b1304,114.72892,35.23204
b1305,113.25254,34.63038
b1306,115.85966,35.51646
b1307,114.02735,34.79266
b1308,113.16589,34.48472
b1309,113.40106,36.24551
b1310,115.17335,34.55515
b1311,114.87396,35.33013
b1312,115.02738,35.77673
b1313,113.66689,35.89981
b1314,113.83165,34.36226
b1315,114.02762,36.34107
b1316,114.17275,34.85375
b1317,115.6895,34.81387
b1318,115.67866,35.2759
b1319,115.43385,36.12681
b1320,114.50992,35.2066
b1321,114.53193,34.84068
b1322,115.20109,35.15328
b1323,113.87236,34.39282
b1324,114.3796,34.82654
b1325,115.46104,35.26772
b1326,114.75792,36.03006
b1327,113.17499,34.53816
b1328,113.69543,34.64102
b1329,113.34051,36.76983
b1330,113.854,36.48969
b1331,113.35359,34.13511
b1332,115.09049,34.30738
b1333,114.94699,34.23136
b1334,113.75312,36.49723
b1335,114.86168,35.96397
b1336,115.88228,35.78362
b1337,114.61452,35.52046
b1338,113.95498,34.9371
b1339,113.24478,34.46052
b1340,113.71863,36.13976
b1341,114.59735,35.13703
b1342,115.46294,34.4797
b1343,115.24513,35.566
b1344,113.36687,35.85564
b1345,114.12718,34.34682
b1346,114.62394,36.21684
b1347,115.66634,35.88724
b1348,113.75289,35.63478
b1349,113.49691,36.81524
b1350,114.07603,35.53552
b1351,113.43479,36.67396
b1352,114.89248,35.95971
b1353,115.79958,36.17258
b1354,114.38214,35.07362
b1355,113.2308,34.96621
b1356,115.50296,35.02065
b1357,114.62298,34.14382
b1358,113.17103,36.44731
b1359,115.88229,35.32177
b1360,114.48987,36.20281
b1361,115.87589,35.36635
b1362,113.65943,35.19677
b1363,113.15142,34.17291
b1364,115.16609,34.98237
b1365,115.18379,35.03398
b1366,113.25668,34.30568
b1367,113.56226,35.73721
b1368,113.40371,34.28203
b1369,115.63196,34.5478
b1370,113.67745,36.96098
b1371,115.85288,35.0026
b1372,113.83364,36.09635
b1373,114.60555,35.43431
b1374,114.39523,34.98722
b1375,114.15359,36.69312
b1376,114.96516,34.23879
b1377,114.66855,35.47952
b1378,115.60888,34.28902
b1379,115.25122,34.66221
b1380,115.3234,34.34891
b1381,115.35582,35.77074
b1382,114.0987,35.20259
b1383,115.46893,34.66161
b1384,113.23551,34.19117
b1385,114.73109,36.90067
b1386,114.94292,35.97585
b1387,115.50394,35.45906
b1388,114.67509,35.41341
b1389,114.80741,36.9562
b1390,113.6695,35.99739
b1391,113.3332,36.89493
b1392,113.97158,35.9554
b1393,113.42784,36.74027
b1394,115.2683,34.61373
b1395,113.29241,36.75473
b1396,114.9928,35.80786
b1397,115.30677,35.8194
b1398,114.17031,36.55779
b1399,113.26515,36.26905
b1400,114.38573,34.92503
b1401,114.53392,34.19456
b1402,115.81484,36.04156
b1403,114.65767,36.36519
b1404,114.81475,34.36121
b1405,114.71553,35.02787
b1406,113.635,35.4617
b1407,114.00513,35.79418
b1408,114.73113,36.37017
b1409,115.15855,36.51905
b1410,114.83475,36.31316
b1411,113.42374,35.33193
b1412,114.09818,36.16147
b1413,115.62131,36.27942
b1414,113.50483,36.85164
b1415,114.23674,36.89566
b1416,115.88648,34.7723
b1417,114.63294,35.00762
b1418,115.78124,36.05961
b1419,114.23316,34.70552
b1420,114.82653,35.97442
b1421,115.30726,35.4877
b1422,115.26068,35.75085
b1423,113.69059,35.14938
b1424,115.28577,36.42018
b1425,114.24665,36.34009
b1426,113.42119,36.01837
b1427,114.43838,35.93724
b1428,114.22888,34.39336
b1429,113.61573,35.69344
b1430,114.30234,35.80079
b1431,115.91542,36.00804
b1432,114.51428,34.96144
b1433,113.18435,35.94088
b1434,113.24213,36.11866
b1435,114.21284,34.49478
b1436,113.90808,36.7984
b1437,113.85287,34.75231
b1438,113.62297,36.0549
b1439,114.02103,35.36093
b1440,113.41941,35.77974
b1441,113.15471,34.45195
b1442,114.92377,35.98569
b1443,113.44815,35.30952
b1444,114.19003,35.37753
b1445,113.74112,36.01655
b1446,113.53319,34.80517
b1447,114.75167,36.62792
b1448,115.06732,36.38702
b1449,114.00839,34.14086
b1450,114.98236,35.99645
b1451,114.71872,34.50623
b1452,115.0521,34.60522
b1453,115.65592,35.62436
b1454,113.63411,35.29805
b1455,113.28311,36.78534
b1456,113.12546,34.6178
b1457,114.52255,34.19874
b1458,113.93607,36.37404
b1459,113.23412,35.38612
b1460,114.41252,36.34711
b1461,115.14659,36.80225
b1462,113.22033,34.21008
b1463,114.42421,36.40198
b1464,115.47216,36.75641
b1465,114.18076,34.18349
b1466,114.79451,36.2104
b1467,114.86339,35.81928
b1468,113.762,34.12611
b1469,114.159,35.98486
b1470,114.60818,35.53479
b1471,114.66347,34.19718
b1472,115.54522,36.92198
b1473,115.45516,34.24551
b1474,113.75316,36.29675
b1475,114.543,35.91528
b1476,113.41463,35.02655
b1477,115.22014,34.81431
b1478,114.46885,34.89582
b1479,115.67726,35.53465
b1480,113.87914,35.17957
b1481,114.53629,34.66595
b1482,114.00057,36.54102
b1483,113.71908,36.36602
b1484,115.06235,34.43356
b1485,113.52244,35.10675
b1486,115.11386,34.30745
b1487,113.20279,34.32008
b1488,114.03703,35.84398
b1489,113.85153,36.48878
b1490,113.99101,34.45494
b1491,114.17683,35.07316
b1492,114.39705,34.19916
b1493,115.80107,34.57573
b1494,113.91974,35.86304
b1495,114.12285,34.86583
b1496,114.72535,36.00163
b1497,113.92442,34.87271
b1498,115.85658,36.52183
b1499,113.1297,36.10179
b1500,115.63681,35.08843
b1501,114.83709,34.75437
b1502,115.50978,36.23542
b1503,114.92567,36.07381
b1504,113.71391,35.54291
b1505,113.26954,35.91721
b1506,114.14088,36.24014
b1507,113.27621,35.86789
b1508,114.42596,34.57237
b1509,113.88155,34.30411
b1510,114.74204,36.60731
b1511,113.54192,36.36337
b1512,113.41356,35.74289
b1513,114.88499,36.76129
b1514,113.47297,35.59925
b1515,115.97465,34.22302
b1516,114.23971,35.19468
b1517,114.08452,36.01316
b1518,113.85341,35.29699
b1519,114.87609,36.70232
b1520,114.55956,35.95384
b1521,115.08047,34.87119
b1522,113.99206,36.05109
b1523,114.89355,35.45483
b1524,114.2733,36.70502
b1525,113.83388,36.61547
b1526,114.20148,35.27496
b1527,114.08107,36.0728
b1528,113.63409,34.36774
b1529,115.54455,35.90633
b1530,113.28254,34.65168
b1531,113.99124,34.87259
b1532,114.51347,35.30303
b1533,114.5531,34.94202
b1534,114.43964,35.83783
b1535,113.59404,34.75281
b1536,113.32263,36.66952
b1537,115.3048,36.87442
b1538,115.18348,35.65274
b1539,114.86913,35.35786
b1540,114.2738,36.90864
b1541,114.36219,36.00697
b1542,115.96602,35.07075
b1543,114.34343,35.14918
b1544,113.34212,35.8801
b1545,115.94218,34.67599
b1546,114.15676,36.94117
b1547,114.2903,34.84706
b1548,115.61351,35.79031
b1549,113.88732,34.57256
b1550,115.05587,35.61096
b1551,114.80341,34.65336
b1552,113.3094,36.37702
b1553,114.89086,36.31263
b1554,114.86132,36.84169
b1555,114.77998,35.54795
b1556,115.21138,34.84652
b1557,115.86319,36.67425
b1558,114.72436,36.94606
b1559,113.53602,34.98115
b1560,113.48262,35.75424
b1561,114.71408,36.38073
b1562,113.71507,36.84767
b1563,115.10453,36.76697
b1564,113.6146,36.55849
b1565,115.83809,36.54238
b1566,114.58636,36.28387
b1567,113.65588,36.76864
b1568,114.2503,36.05421
b1569,115.44749,36.09463
b1570,115.7061,34.15181
b1571,113.14478,36.55108
b1572,114.68577,34.19864
b1573,115.76498,34.44789
b1574,114.60249,36.39406
b1575,114.69683,34.86001
b1576,113.84051,35.32317
b1577,113.20889,34.25861
b1578,115.80295,34.92606
b1579,113.12348,34.294
b1580,114.49947,36.97605
b1581,113.61819,36.68522
b1582,115.08848,36.98073
b1583,115.33082,36.46029
b1584,113.28679,36.33545
b1585,113.64234,34.69427
b1586,113.80656,34.62821
b1587,113.6151,36.18283
b1588,113.7155,35.28377
b1589,115.98827,36.55457
b1590,113.35873,35.79471
b1591,114.49031,36.06265
b1592,114.99457,34.8882
b1593,113.20639,36.14347
b1594,113.43533,34.99897
b1595,114.92353,35.27306
b1596,113.49883,36.32823
b1597,114.65124,36.77541
b1598,115.31246,35.67892
b1599,114.5069,36.39272
b1600,115.15485,34.40448
b1601,113.93563,36.97917
b1602,114.76177,35.12528
b1603,114.98149,35.40255
b1604,114.46311,34.92237
b1605,113.93104,35.20639
b1606,113.14045,36.2833
b1607,114.33311,35.02111
b1608,114.57449,36.24496
b1609,113.18341,35.88578
b1610,114.56836,34.23346
b1611,115.67035,36.84772
b1612,115.06258,35.95029
b1613,113.48227,35.22479
b1614,115.54714,35.85081
b1615,115.91294,36.35246
b1616,114.48249,36.30599
b1617,114.71436,34.67927
b1618,115.63713,34.93543
b1619,115.31534,35.90331
b1620,115.09505,35.22202
b1621,113.7635,36.95264
b1622,115.00004,35.3515
b1623,113.9063,35.54637
b1624,114.07272,36.66541
b1625,115.79022,35.82737
b1626,113.71557,35.69506
b1627,113.31094,35.10328
b1628,114.40213,35.49207
b1629,114.41099,34.52017
b1630,114.74902,35.56326
b1631,114.60075,34.76505
b1632,115.57002,36.32176
b1633,113.89962,36.55593
b1634,113.24158,36.63981
b1635,114.06553,34.64756
b1636,114.45908,36.00842
b1637,114.26569,36.98993
b1638,113.6165,34.25584
b1639,114.72266,35.4639
b1640,114.2008,35.03793
b1641,115.05471,36.82118
b1642,115.12757,36.24034
b1643,114.2855,35.54698
b1644,113.4707,35.69535
b1645,115.21714,35.22547
b1646,115.84885,36.45097
b1647,113.35957,36.22779
b1648,114.2585,36.80062
b1649,113.76441,34.18497
b1650,113.24976,36.52912
b1651,115.04184,34.48457
b1652,114.322,34.50534
b1653,114.81542,34.14623
b1654,114.1727,35.95467
b1655,114.10604,35.26431
b1656,113.62523,34.50229
b1657,115.68932,34.54565
b1658,114.42547,35.37989
b1659,115.18259,35.92572
b1660,115.1807,34.7977
b1661,115.7083,34.46687
b1662,114.78483,36.09608
b1663,113.77878,36.05147
b1664,114.35548,34.32094
b1665,115.32626,34.29374
b1666,113.43134,35.80751
b1667,114.76185,36.20351
b1668,114.06899,36.20926
b1669,114.84226,36.29024
b1670,115.13347,35.71914
b1671,113.33782,36.65174
b1672,114.8326,36.83089
b1673,114.65319,35.29443
b1674,115.93765,35.88247
b1675,113.79076,36.60698
b1676,114.78533,34.50325
b1677,113.1693,34.75332
b1678,114.65166,35.34505
b1679,113.88062,36.57348
b1680,114.35716,35.99796
b1681,114.86986,36.8781
b1682,114.70921,36.15263
b1683,114.79736,36.15622
b1684,115.00027,34.17549
b1685,115.51994,34.93702
b1686,113.97722,36.52537
b1687,115.66142,34.53541
b1688,113.35357,36.99893
b1689,115.93274,34.75338
b1690,114.72248,34.95531
b1691,113.51795,36.09357
b1692,114.0518,36.0977
b1693,114.00579,34.31051
b1694,114.52802,35.63207
b1695,114.23901,36.27481
b1696,114.27405,34.75229
b1697,115.81114,34.44449
b1698,114.35773,35.44908
b1699,114.37419,35.16218
b1700,113.12993,36.98223
b1701,114.56045,34.78124
b1702,114.82427,35.72614
b1703,113.87317,36.39457
b1704,113.56734,34.30147
b1705,115.67305,35.80383
b1706,115.07496,36.87544
b1707,114.64611,34.43567
b1708,115.08197,35.23555
b1709,115.72812,34.3878
b1710,115.45785,34.78381
b1711,113.22793,36.03267
b1712,114.48485,35.84104
b1713,114.57825,36.94522
b1714,115.6159,36.15977
b1715,114.62555,35.30732
b1716,115.72944,36.96199
b1717,115.64281,34.38359
b1718,114.30629,35.89735
b1719,115.90309,34.8771
b1720,115.21422,34.49927
b1721,115.51294,36.25946
b1722,114.29135,35.55815
b1723,113.61081,34.51332
b1724,114.05979,34.25992
b1725,114.41851,35.53581
b1726,115.98222,35.53372
b1727,113.7455,35.11813
b1728,113.93827,36.17944
b1729,114.21794,34.53995
b1730,114.74436,36.55728
b1731,115.09417,36.48647
b1732,115.49317,34.53259
b1733,115.82631,34.39014
b1734,114.74149,36.48058
b1735,115.53348,35.97744
b1736,115.77802,34.83278
b1737,114.07748,34.27037
b1738,115.62229,35.40817
b1739,113.49578,35.72477
b1740,114.5334,36.46406
b1741,114.47854,34.47114
b1742,114.71794,34.63835
b1743,115.62451,36.84409
b1744,114.62753,35.45346
b1745,115.80924,34.91285
b1746,115.17241,36.34135
b1747,113.60626,35.10549
b1748,113.62386,35.76617
b1749,113.39486,36.29798
b1750,114.07971,34.91717
b1751,114.43738,35.62261
b1752,113.1747,34.5778
b1753,114.03526,35.34757
b1754,114.35086,34.95539
b1755,113.24,34.3863
b1756,115.71378,35.2744
b1757,114.05452,36.96455
b1758,113.48865,36.89737
b1759,114.86658,36.32418
b1760,114.39557,34.71328
b1761,114.40698,34.94263
b1762,113.95592,34.91718
b1763,113.87806,36.88388
b1764,114.18981,34.25178
b1765,115.5163,36.78988
b1766,115.24178,36.20459
b1767,113.35416,36.71763
b1768,114.91063,36.29355
b1769,114.99576,36.9345
b1770,113.91877,35.28973
b1771,115.67033,34.76691
b1772,113.3823,34.54209
b1773,114.13098,36.68167
b1774,114.17103,34.41129
b1775,113.84166,34.3935
b1776,113.21341,35.9055
b1777,115.32115,35.34864
b1778,115.4524,36.13249
b1779,114.54174,36.39216
b1780,114.53934,36.57231
b1781,113.99199,36.36547
b1782,113.7699,35.50099
b1783,113.94262,36.40434
b1784,114.91681,35.9273
b1785,113.98529,34.54995
b1786,114.38829,35.63275
b1787,115.46462,35.37549
