name,lon,lat
a1073,115.54671,35.46459
a1074,115.59286,36.99562
a1075,114.2633,36.08245
a1076,113.55153,34.57556
a1077,115.30098,36.70603
a1078,113.6269,34.97507
a1079,113.47107,34.15075
a1080,114.10476,36.80719
a1081,115.66614,35.15249
a1082,113.12271,35.98181
a1083,114.74479,35.1112
a1084,114.84055,35.12325
a1085,113.3083,36.75241
a1086,114.77786,35.23196
a1087,115.82695,34.94109
a1088,113.52406,36.40108
a1089,113.39947,34.34104
a1090,114.37478,35.30767
a1091,115.33701,36.13263
a1092,115.4071,34.74174
a1093,114.23145,34.57445
a1094,115.00652,36.76642
a1095,114.74915,36.13493
a1096,115.57941,34.77163
a1097,113.24814,36.29819
a1098,113.51701,34.12409
a1099,113.50829,36.02451
a1100,113.94702,36.02187
a1101,115.29114,36.38535
a1102,114.71754,35.03833
a1103,115.72644,34.51054
a1104,115.91568,36.3447
a1105,115.57879,36.86396
a1106,113.12126,36.0188
a1107,114.78568,35.94804
a1108,115.92869,36.24945
a1109,115.34392,34.51503
a1110,114.05724,36.7767
a1111,114.70943,36.95245
a1112,115.81509,34.58811
a1113,113.9118,35.7695
a1114,113.31508,35.41
a1115,114.65332,34.22322
a1116,113.5556,34.22022
a1117,113.33154,35.56748
a1118,115.07045,36.72224
a1119,115.56006,36.12536
a1120,114.29531,35.62726
a1121,114.5089,34.73285
a1122,115.52472,34.44686
a1123,113.43713,34.79447
a1124,115.04269,36.09567
a1125,114.86435,35.83309
a1126,115.9377,36.84215
a1127,115.52477,34.8519
a1128,113.46529,35.5661
a1129,113.25861,35.17369
a1130,115.69457,36.25906
a1131,113.9882,34.89931
a1132,113.40538,34.38063
a1133,115.70608,36.36916
a1134,113.24192,36.16979
a1135,113.34892,35.50538
a1136,113.77034,35.30075
a1137,115.25501,36.62388
a1138,113.4967,35.14352
a1139,113.23283,34.417
a1140,113.26955,36.08241
a1141,114.36939,35.1108
a1142,113.68362,34.21269
a1143,115.18256,34.72365
a1144,115.62834,35.39512
a1145,113.54831,34.79714
a1146,113.28859,34.54698
a1147,115.08782,36.15914
a1148,114.88166,34.66331
a1149,113.59636,35.00407
a1150,113.35006,34.17501
a1151,115.76383,35.62036
a1152,113.58606,36.39777
a1153,115.8219,35.91768
a1154,115.36767,34.56679
a1155,115.06575,34.98406
a1156,114.17225,34.68251
a1157,113.19633,36.33101
a1158,114.67352,35.90214
a1159,113.93356,34.22048
a1160,115.47176,35.01622
a1161,114.3842,35.4654
a1162,114.48306,34.81339
a1163,115.55277,36.19115
a1164,115.24139,35.46753
a1165,114.31029,35.82211
a1166,114.82584,35.19715
a1167,114.06203,34.14282
a1168,113.99838,34.53977
a1169,115.904,36.66919
a1170,114.65928,35.19343
a1171,114.68307,35.47954
a1172,115.22071,36.02019
a1173,113.4244,36.89659
a1174,113.18084,35.84919
a1175,115.62594,35.5523
a1176,114.69817,36.85465
a1177,115.15286,35.79142
a1178,115.70433,34.41219
a1179,115.4657,34.66951
a1180,114.11822,36.59509
a1181,113.65771,36.36315
a1182,114.06034,36.81592
a1183,114.74093,35.29374
a1184,114.80319,35.32686
a1185,113.87684,34.65846
a1186,114.10261,34.51255
a1187,115.87142,34.28064
a1188,115.14653,34.24903
a1189,114.28595,35.09045
a1190,115.0065,34.54269
a1191,115.52833,35.37276
a1192,114.50847,35.93101
a1193,114.65353,34.54952
a1194,114.05054,36.56462
a1195,114.11896,36.32582
a1196,115.86669,34.80669
a1197,113.993,34.71715
a1198,115.49335,34.11791
a1199,114.6733,34.99795
a1200,114.52179,36.47532
a1201,114.96557,36.70823
a1202,113.78096,34.58436
a1203,115.09091,35.14908
a1204,115.85256,35.17704
a1205,114.69814,34.99079
a1206,114.57647,34.30142
a1207,115.21324,35.57995
a1208,115.65368,36.53886
a1209,115.01468,36.1301
a1210,115.24088,35.28425
a1211,115.7773,35.84034
a1212,115.97001,34.79771
a1213,115.17844,35.63111
a1214,113.36937,34.80226
a1215,115.45153,35.63378
a1216,115.87783,36.60146
a1217,115.11009,35.16769
a1218,114.22584,36.8371
a1219,115.85686,35.77214
a1220,115.65907,34.40839
a1221,115.74494,35.8836
a1222,114.75922,36.59368
a1223,114.18991,35.49291
a1224,115.77207,35.42366
a1225,113.30459,36.02841
a1226,114.15296,36.03155
a1227,113.44733,35.61715
a1228,113.56198,35.67364
a1229,114.92307,36.71079
a1230,114.85734,36.92168
a1231,114.53962,34.9734
a1232,115.82366,35.2037
a1233,113.97673,34.30517
a1234,113.92047,34.28356
a1235,113.19106,35.61067
a1236,115.80184,36.61099
a1237,114.44393,34.3506
a1238,113.18303,36.574
a1239,114.97182,34.30113
a1240,115.10702,34.19046
a1241,114.9979,34.48974
a1242,113.28922,36.04421
a1243,113.24373,36.52088
a1244,114.88472,36.98392
a1245,113.48299,36.60029
a1246,115.07481,35.16365
a1247,113.44712,34.40539
a1248,115.54192,36.91249
a1249,114.19512,36.49878
a1250,115.47107,35.97258
a1251,114.09226,36.86633
a1252,114.31842,35.02867
a1253,114.20583,35.07514
a1254,115.75201,36.92389
a1255,114.22882,36.55402
a1256,113.82161,36.8729
a1257,113.87295,35.6341
a1258,114.83215,35.85343
a1259,115.2822,35.08924
a1260,114.28421,34.62363
a1261,115.41095,35.57572
a1262,114.58406,35.78978
a1263,114.53067,35.56027
a1264,114.05549,35.76776
a1265,113.6271,36.47395
a1266,113.76354,36.55856
a1267,113.6989,35.53456
a1268,113.97785,35.61858
a1269,115.69947,35.1028
a1270,113.43484,35.47976
a1271,115.6705,36.43715
a1272,115.45146,36.62465
a1273,115.49282,35.27194
a1274,114.01471,35.57848
a1275,113.76683,36.45144
a1276,115.12154,34.28524
a1277,114.42786,36.85177
a1278,115.64351,36.95675
a1279,113.21231,35.90736
a1280,113.95914,34.72279
a1281,114.70306,36.26142
a1282,114.85848,34.74024
a1283,113.90364,35.45751
a1284,115.45753,34.781
a1285,114.53138,35.19909
a1286,115.25797,35.1192
a1287,114.81456,36.25948
a1288,114.8941,35.6373
a1289,114.48693,34.41889
a1290,115.04534,36.02933
a1291,113.3273,34.904
a1292,115.47556,34.27931
a1293,115.82714,34.64847
a1294,113.27495,35.50647
a1295,114.14394,34.36443
a1296,114.25361,35.35814
a1297,113.1903,35.46159
a1298,115.22796,35.14853
a1299,115.60136,35.13784
a1300,115.86994,34.84255
a1301,115.58456,36.12961
a1302,113.68993,34.36208
a1303,114.50321,34.62418
a1304,115.53224,35.35344
a1305,115.79462,36.97096
a1306,115.70337,36.39469
a1307,114.12283,34.71081
a1308,115.60776,34.19849
a1309,114.87487,34.1839
a1310,114.6217,36.95573
a1311,113.45574,36.22076
a1312,115.35776,34.24006
a1313,114.4854,36.92382
a1314,113.24789,35.19672
a1315,113.32174,35.43496
a1316,113.47883,34.1874
a1317,114.88862,35.73576
a1318,114.40735,36.77402
a1319,115.63911,35.15915
a1320,114.53566,35.08858
a1321,113.3045,34.65812
a1322,115.93216,35.99205
a1323,113.51616,36.0317
a1324,114.32066,35.69441
a1325,113.85325,36.73512
a1326,114.95822,36.11283
a1327,115.23531,36.91565
a1328,113.17076,36.21105
a1329,114.49548,35.53129
a1330,113.30619,35.88937
a1331,114.64655,35.14994
a1332,113.80529,34.16862
a1333,115.26177,36.4303
a1334,114.38752,36.0638
a1335,114.47559,36.04221
a1336,113.54971,35.71683
a1337,114.35072,35.76481
a1338,113.82988,35.54671
a1339,115.06572,35.4394
a1340,114.57324,34.62391
a1341,114.25108,34.19418
a1342,115.65917,35.91566
a1343,115.08782,34.87907
a1344,113.86343,35.28002
a1345,113.33978,36.66458
a1346,114.92834,34.99271
a1347,115.16145,35.72731
a1348,115.72041,36.91789
a1349,115.56872,36.10131
a1350,115.9884,35.35133
a1351,113.26357,36.90374
a1352,113.70668,36.74587
a1353,115.33683,34.45884
a1354,113.57246,34.99774
a1355,115.85477,36.74538
a1356,113.2658,35.6904
a1357,114.38759,36.96196
a1358,115.8258,36.57499
a1359,114.88029,34.24743
a1360,114.8189,36.31367
a1361,113.38286,36.52518
a1362,113.98688,34.90299
a1363,114.29306,34.73569
a1364,113.61219,34.35293
a1365,114.24138,34.16098
a1366,115.56218,36.04447
a1367,113.80348,35.28131
a1368,115.94071,35.88301
a1369,113.86188,36.44763
a1370,113.45987,34.60962
a1371,113.28722,36.50851
a1372,113.23486,34.18512
a1373,115.68121,34.74837
a1374,115.16796,34.5737
a1375,115.64077,36.85674
a1376,113.46132,36.55769
a1377,115.268,36.11501
a1378,115.04565,34.25472
a1379,115.29521,36.77279
a1380,114.09596,35.90788
a1381,115.13226,34.22789
a1382,113.86077,35.87634
a1383,115.85599,35.90586
a1384,115.84164,36.26394
a1385,114.3456,36.28717
a1386,113.1638,35.69574
a1387,113.25547,36.63862
a1388,114.27804,36.27042
a1389,114.21967,35.28088
a1390,113.16784,34.59798
a1391,113.93893,36.15778
a1392,114.30607,36.26637
a1393,113.79489,34.69552
a1394,113.87647,36.85152
a1395,115.32852,36.32502
a1396,113.15009,36.6677
a1397,113.88465,36.64709
a1398,115.53733,36.41313
a1399,114.56632,35.68834
a1400,114.40917,34.53387
a1401,115.48138,35.32347
a1402,115.50362,35.54645
a1403,114.86233,36.7901
a1404,113.81082,35.42427
a1405,115.59019,36.19575
a1406,113.21686,34.47063
a1407,113.9724,36.54883
a1408,113.5619,35.51622
a1409,113.58077,34.49393
a1410,115.95367,36.09841
a1411,113.65853,34.85572
a1412,114.36911,36.9502
a1413,115.44123,34.14471
a1414,113.80588,36.7913
a1415,114.68686,35.50647
a1416,115.93777,36.90131
a1417,113.71986,35.26079
a1418,115.71493,34.28767
a1419,114.74822,35.02391
a1420,113.2089,36.50485
a1421,115.47827,36.33034
a1422,115.07183,34.50772
a1423,113.71363,36.04254
a1424,114.41363,34.51029
a1425,114.4338,36.60562
a1426,115.74892,36.55719
a1427,113.25128,35.35718
a1428,113.16455,34.58397
a1429,113.87901,34.27209
a1430,115.59973,34.21401
a1431,113.2535,34.38916
a1432,115.22003,35.70189
a1433,114.80974,34.72503
a1434,114.60833,36.88503
a1435,113.15914,36.87269
a1436,114.50872,35.87982
a1437,113.89001,36.74044
a1438,115.30952,36.28484
a1439,114.92453,36.66013
a1440,114.07685,35.77815
a1441,114.91931,36.70493
a1442,115.89897,34.35731
a1443,114.72065,35.42744
a1444,115.25031,35.36393
a1445,114.55158,34.17052
a1446,114.65853,35.05691
a1447,113.36486,34.20736
a1448,115.50795,36.87893
a1449,114.19577,36.84371
a1450,114.24987,35.4792
a1451,113.46347,35.70767
a1452,113.20874,36.89836
a1453,114.88221,36.67882
a1454,113.60428,34.9842
a1455,115.85101,35.4153
a1456,115.74264,35.07342
a1457,114.88631,34.98689
a1458,113.58828,36.68829
a1459,115.38669,36.94204
a1460,115.43486,35.38426
a1461,113.77905,36.64165
a1462,113.46466,34.92747
a1463,114.27901,35.0413
a1464,115.84724,35.93184
a1465,115.32311,36.79643
a1466,114.78643,34.98393
a1467,115.97964,35.04188
a1468,115.50786,35.11493
a1469,114.36757,35.97984
a1470,113.27554,34.46763
a1471,113.91695,35.03098
a1472,115.3896,36.13171
a1473,114.15364,36.22328
a1474,114.6213,36.09608
a1475,113.47392,34.16795
a1476,115.16907,35.19509
a1477,115.89925,35.97293
a1478,113.52359,35.20168
a1479,115.49051,36.0927
a1480,115.67553,36.53114
a1481,115.25741,35.57123
a1482,113.67444,35.23105
a1483,114.61952,36.0992
a1484,115.25526,34.51494
a1485,113.6832,34.71656
a1486,114.29717,34.89177
a1487,114.57798,36.15803
a1488,115.89836,36.88783
a1489,113.61177,36.139
a1490,115.9365,36.11872
a1491,114.91152,35.36751
a1492,114.43668,34.19349
a1493,113.45882,34.9678
a1494,115.15389,36.61642
a1495,114.49411,34.4677
a1496,113.21149,35.40674
a1497,114.69155,36.43042
a1498,115.63392,36.765
a1499,115.89358,36.77902
a1500,114.35349,34.75786
a1501,113.82591,34.51096
a1502,115.12251,36.20146
a1503,114.13047,34.64614
a1504,113.45626,36.92251
a1505,113.13758,36.29608
a1506,115.08037,35.81977
a1507,115.55175,36.15526
a1508,115.7324,36.22986
a1509,114.43033,35.77273
a1510,113.57529,36.85183
a1511,113.25083,34.57953
a1512,114.07977,35.54519
a1513,115.19855,36.28423
a1514,114.68673,35.66676
a1515,114.26279,34.90804
a1516,113.13208,36.17394
a1517,113.61489,35.64983
a1518,115.37086,35.1431
a1519,114.1802,35.81794
a1520,115.80427,35.32485
a1521,113.33007,35.61972
a1522,114.37924,35.87416
a1523,113.5943,34.29046
a1524,113.1962,35.75465
a1525,114.26118,35.25623
a1526,115.0887,36.61013
a1527,114.58915,36.39035
a1528,114.40557,35.97078
a1529,115.8338,35.00738
a1530,113.60495,36.79549
a1531,114.0176,36.80529
a1532,113.79613,35.45399
a1533,114.04377,36.91083
a1534,113.33877,35.23498
a1535,115.62471,36.74021
a1536,113.91507,36.58341
a1537,115.1942,34.9434
a1538,115.87291,36.07165
a1539,113.52113,35.27692
a1540,115.09767,34.58179
a1541,113.73479,36.96168
a1542,114.7694,36.8305
a1543,113.88529,35.40967
a1544,114.85116,35.44534
a1545,113.73101,36.40451
a1546,114.81064,36.06837
a1547,115.70272,35.95747
a1548,115.12691,34.21758
a1549,115.0268,34.35555
a1550,115.72355,36.86909
a1551,113.63661,35.95493
a1552,114.75891,36.44859
a1553,113.49286,36.28059
a1554,115.83779,35.80832
a1555,114.04778,34.24515
a1556,115.31199,35.96398
a1557,115.73382,34.85196
a1558,114.56271,36.40751
a1559,115.22415,35.19646
a1560,115.60498,36.97774
a1561,115.56907,35.99559
a1562,113.85034,34.87706
a1563,115.82464,34.22008
a1564,114.55599,36.60886
a1565,113.73203,35.18816
a1566,114.21918,35.26035
a1567,114.67729,36.01828
a1568,114.17433,34.50072
a1569,113.13192,35.29754
a1570,113.92127,35.59782
a1571,113.63752,36.78564
a1572,115.30873,36.28394
a1573,113.74853,36.24358
a1574,115.36903,34.75023
a1575,113.94342,34.78162
a1576,114.38583,34.93863
a1577,115.5571,35.43671
a1578,113.66189,35.98462
a1579,113.96489,34.69605
a1580,114.83774,34.3111
a1581,113.87639,35.75952
a1582,115.4089,35.57468
a1583,113.14074,35.03094
a1584,114.51186,35.38399
a1585,114.65953,34.76735
a1586,113.18239,35.91706
a1587,114.65355,35.48252
a1588,113.85398,34.32287
a1589,115.26127,34.146
a1590,113.6055,36.41949
a1591,115.09854,34.49453
a1592,115.85933,36.26813
a1593,114.7574,36.56972
a1594,113.12088,35.38499
a1595,114.88834,35.96359
a1596,115.52764,35.8249
a1597,114.00328,35.04426
a1598,115.99096,35.36759
a1599,114.35125,35.13282
a1600,115.11363,35.49967
a1601,114.03818,35.66576
a1602,115.9608,35.39246
a1603,115.45012,34.40471
a1604,113.16721,35.7348
a1605,115.44623,36.26701
a1606,114.95224,35.81854
a1607,115.99165,36.06622
a1608,114.36253,35.52966
a1609,113.37411,34.62718
a1610,114.43105,35.3091
a1611,113.1249,35.78396
a1612,114.56563,34.61334
a1613,115.90658,34.56692
a1614,113.40511,34.72321
a1615,114.23162,35.15936
a1616,115.34406,34.50239
a1617,114.76028,35.14502
a1618,114.66792,34.45422
a1619,113.22074,35.34878
a1620,114.82022,35.38404
a1621,115.24051,35.06623
a1622,114.86988,34.94373
a1623,115.50297,36.20512
a1624,115.1537,35.24805
a1625,115.94372,34.51781
a1626,115.18102,34.99951
a1627,113.19221,35.77129
a1628,113.26175,35.2279
a1629,114.57922,35.11661
a1630,115.90628,35.76529
a1631,115.36542,35.00063
a1632,115.80739,34.59602
a1633,115.00048,35.51727
a1634,114.04204,35.84447
a1635,114.86214,36.86997
a1636,113.5101,36.2802
a1637,114.54887,34.55631
a1638,115.80965,36.98019
a1639,114.87869,35.08598
a1640,113.79551,35.40428
a1641,114.17172,34.98941
a1642,114.04631,34.95919
a1643,115.39126,35.80085
a1644,115.05051,36.49443
a1645,115.66739,34.46044
a1646,115.09638,34.17189
a1647,113.4506,36.10986
a1648,113.53259,35.31508
a1649,113.34825,34.7552
a1650,114.39854,36.95388
a1651,114.35383,36.70847
a1652,115.17538,35.75036
a1653,114.41363,35.90251
a1654,114.10547,36.8309
a1655,115.02664,36.65206
a1656,114.44663,35.92406
a1657,114.13273,34.51138
a1658,113.48717,36.26033
a1659,114.48161,35.71332
a1660,114.54936,35.62692
a1661,115.82552,34.66655
a1662,113.36583,36.47805
a1663,113.22618,34.27225
a1664,114.695,36.68882
a1665,115.00248,34.31814
a1666,115.04367,35.4416
a1667,113.18082,36.3959
a1668,114.86472,35.16691
a1669,113.57511,36.88652
a1670,113.84149,35.83635
a1671,114.13054,35.07786
a1672,113.25614,35.41822
a1673,113.15661,34.48105
a1674,115.59411,36.70391
a1675,114.6389,36.60213
a1676,115.40965,34.73238
a1677,115.75184,35.49571
a1678,115.18682,34.98136
a1679,115.46855,35.63559
a1680,113.51537,36.89818
a1681,114.54466,34.95341
a1682,115.5396,35.37719
a1683,115.63849,36.94126
a1684,115.223,35.40423
a1685,115.32934,35.73553
a1686,114.24884,36.10469
a1687,115.82408,35.34943
a1688,115.26589,35.87336
a1689,115.04347,35.30532
a1690,114.85249,35.54773
a1691,114.52094,36.80696
a1692,114.87748,35.92247
a1693,115.26692,36.48148
a1694,114.8911,34.32094
a1695,115.46735,34.62991
a1696,115.69315,34.96285
a1697,113.34113,34.17163
a1698,114.776,35.88237
a1699,113.24611,34.48315
a1700,113.5722,36.10704
a1701,113.67023,36.62041
a1702,113.44659,34.92653
a1703,114.92855,35.62913
a1704,114.11673,34.94712
a1705,115.53855,35.51138
a1706,114.5148,36.8656
a1707,115.93509,34.47327
a1708,115.4074,34.1898
a1709,114.11464,34.89043
a1710,114.34571,34.50171
a1711,114.62046,35.28185
a1712,115.12046,35.96564
a1713,114.49917,35.78598
a1714,115.05829,34.80046
a1715,115.25629,35.16021
a1716,115.51354,36.31851
a1717,115.57008,35.90426
a1718,115.09416,34.38193
a1719,113.16474,34.83969
a1720,114.69333,34.35759
a1721,114.36969,36.22719
a1722,115.2954,36.82435
a1723,113.40572,36.06823
a1724,115.91612,35.42845
a1725,115.52712,36.17762
a1726,113.72234,35.33368
a1727,114.21314,34.75322
a1728,113.41566,36.69953
a1729,115.47009,34.91046
a1730,113.57799,35.90828
a1731,115.63545,35.19094
a1732,114.77412,35.00072
a1733,114.00693,35.87524
a1734,114.6857,35.21126
a1735,113.92096,36.02099
a1736,113.30917,36.5905
a1737,113.60283,35.07613
a1738,113.50536,35.18479
a1739,114.83877,34.96901
a1740,113.58369,34.17718
a1741,113.54096,35.0037
a1742,115.19264,36.8483
a1743,115.72779,34.78331
a1744,114.02121,34.23884
a1745,115.88485,35.74508
a1746,114.85802,36.86028
a1747,114.26646,35.6422
a1748,113.86745,35.58584
a1749,115.10373,36.15234
a1750,114.72847,36.39423
a1751,113.30972,34.56854
a1752,114.29423,36.6886
a1753,114.437,34.20565
a1754,113.71588,34.73337
a1755,114.04251,35.59791
a1756,115.42865,35.50686
a1757,113.27412,35.36983
a1758,115.6211,35.95025
a1759,113.64821,34.30699
a1760,114.00918,34.44461
a1761,115.20869,34.69336
a1762,114.60943,35.0672
a1763,115.72592,35.38785
a1764,115.49637,36.50822
a1765,114.92823,34.98969
a1766,114.31329,35.86729
a1767,114.77321,35.69436
a1768,115.56453,36.59667
a1769,115.08704,34.31319
a1770,114.25511,36.90686
a1771,113.45781,34.59168
a1772,113.29546,34.52458
a1773,114.91965,36.23917
a1774,113.44895,36.39648
a1775,114.06947,34.80856
a1776,113.31292,34.89291
a1777,115.94923,36.46484
a1778,113.6591,35.94169
a1779,114.05141,34.7653
a1780,115.43234,36.41272
a1781,114.09973,34.42251
a1782,113.74917,34.48845
a1783,115.52778,36.51346
a1784,114.98096,36.54091
a1785,115.55412,34.80774
a1786,114.69471,36.72175
a1787,115.98069,35.69901
a1788,114.50172,36.46318
a1789,115.7733,34.79152
a1790,113.71792,36.05493
